url,city,state,street_address,zipcode,bed,bath,sqft,lotsize,price,property_type,hoa_monthly,price_per_sqft,parking_space,year,median_home_price,median_selling_price,mhp_per_sqft,school_district,broker
/realestateandhomes-detail/4935-Conway-Ter_Fremont_CA_94555_M19113-95431,fremont,CA,4935 conway ter,94555,2.0,2.0,840.0,840.0,750000.0,condo,405.0,893.0,1 ,1989.0,1490000.0,1395000.0,919.0,fremont (510) 657-2350,coldwell banker realty
/realestateandhomes-detail/3251-Canterbury-Ct_Fremont_CA_94536_M22435-69521,fremont,CA,3251 canterbury ct,94536,3.0,2.0,1680.0,9023.0,1599000.0,single family,,952.0,2 ,1963.0,784990.0,860000.0,735.0,fremont unified,-
/realestateandhomes-detail/4839-Sterling-Dr_Fremont_CA_94536_M19278-89722,fremont,CA,4839 sterling dr,94536,3.0,1.5,1132.0,9298.0,1198000.0,single family,25.0,1058.0,2 ,1953.0,1580000.0,1370000.0,876.0,-,intero real estate services
/realestateandhomes-detail/39736-Placer-Way_Fremont_CA_94538_M20992-38526,fremont,CA,39736 placer way,94538,3.0,2.0,1269.0,6000.0,1349000.0,single family,,1063.0,2 ,1963.0,1200000.0,1150000.0,775.0,-,-
/realestateandhomes-detail/35824-Carnation-Way_Fremont_CA_94536_M27776-27742,fremont,CA,35824 carnation way,94536,4.0,3.0,2365.0,8559.0,1980000.0,single family,,837.0,3 ,1988.0,1490000.0,1111500.0,795.0,-,-
/realestateandhomes-detail/38061-Canyon-Heights-Dr_Fremont_CA_94536_M26234-58538,fremont,CA,38061 canyon heights dr,94536,3.0,2.0,1596.0,6499.0,1237777.0,single family,,776.0,,1954.0,1490000.0,1111500.0,795.0,alameda,-
/realestateandhomes-detail/4103-Tawny-Ter_Fremont_CA_94536_M17919-80830,fremont,CA,4103 tawny ter,94536,3.0,2.5,1549.0,2.34,1198000.0,townhome,374.0,773.0,2 ,1995.0,1195000.0,1215000.0,771.0,-,compass
/realestateandhomes-detail/41869-Gifford-St_Fremont_CA_94538_M24384-21761,fremont,CA,41869 gifford st,94538,3.0,2.0,1310.0,6120.0,1450000.0,single family,,1107.0,2 ,1958.0,1199800.0,1350000.0,797.0,fremont (510) 657-2350,-
/realestateandhomes-detail/38444-Berkeley-Cmn_Fremont_CA_94536_M25876-45967,fremont,CA,38444 berkeley cmn,94536,2.0,1.5,976.0,639.0,624888.0,townhome,310.0,640.0,1 ,1979.0,959500.0,952000.0,745.0,fremont (510) 657-2350,-
/realestateandhomes-detail/2953-Wilson-Cmn_Fremont_CA_94538_M20456-38728,fremont,CA,2953 wilson cmn,94538,3.0,2.5,1748.0,1854.0,1199000.0,townhome,380.0,686.0,2 ,1980.0,1199800.0,1350000.0,797.0,-,-
/realestateandhomes-detail/480-Chardonnay-Dr_Fremont_CA_94539_M14030-24815,fremont,CA,480 chardonnay dr,94539,4.0,3.0,2262.0,6381.0,1999000.0,single family,,884.0,2 ,1985.0,788000.0,1650000.0,794.0,fremont (510) 657-2350,legacy real estate & assoc.
/realestateandhomes-detail/41513-Higgins-Way_Fremont_CA_94539_M18198-81648,fremont,CA,41513 higgins way,94539,4.0,2.0,1670.0,6812.0,1550000.0,single family,,928.0,2 ,1960.0,1998000.0,2210000.0,1046.0,-,coldwell banker realty
/realestateandhomes-detail/38905-Gar-Ter_Fremont_CA_94536_M25485-53994,fremont,CA,38905 gar ter,94536,3.0,2.5,1610.0,1522.0,1238000.0,townhome,220.0,769.0,2 ,1995.0,959500.0,952000.0,745.0,-,coldwell banker realty
/realestateandhomes-detail/38774-Stillwater-Cmn_Fremont_CA_94536_M27191-20213,fremont,CA,38774 stillwater cmn,94536,2.0,2.0,1001.0,3595.0,975000.0,single family,91.0,974.0,2 ,1987.0,959500.0,952000.0,745.0,-,-
/realestateandhomes-detail/40344-Sundale-Dr_Fremont_CA_94538_M23420-52035,fremont,CA,40344 sundale dr,94538,3.0,2.0,1100.0,6400.0,1248000.0,single family,,1135.0,2 ,1960.0,1289000.0,1460000.0,983.0,-,realty experts
/realestateandhomes-detail/40475-Blacow-Rd_Fremont_CA_94538_M22243-28922,fremont,CA,40475 blacow rd,94538,3.0,2.0,1036.0,5700.0,1188000.0,single family,,1147.0,2 ,1960.0,1398888.0,1537500.0,907.0,fremont unified,sereno
/realestateandhomes-detail/3672-Skyline-Dr_Hayward_CA_94542_M14939-99205,hayward,CA,3672 skyline dr,94542,4.0,2.5,2067.0,8931.0,999888.0,single family,,484.0,2 ,1976.0,1283000.0,1290000.0,563.0,-,-
/realestateandhomes-detail/27496-Ponderosa-Ct_Hayward_CA_94545_M28258-61244,hayward,CA,27496 ponderosa ct,94545,4.0,2.5,1474.0,1210.0,730000.0,townhome,285.0,495.0,,1970.0,850000.0,842500.0,661.0,alameda city unified,century 21 real estate alliance
/realestateandhomes-detail/24719-Townsend-Ave_Hayward_CA_94544_M22628-47386,hayward,CA,24719 townsend ave,94544,3.0,2.0,1419.0,5850.0,889000.0,single family,,626.0,,1958.0,796944.0,815500.0,553.0,-,-
/realestateandhomes-detail/188-Briarwood-Dr_Hayward_CA_94544_M24955-73196,hayward,CA,188 briarwood dr,94544,2.0,2.5,1340.0,2072.0,699000.0,townhome,371.0,522.0,1 ,1973.0,870000.0,969000.0,622.0,-,-
/realestateandhomes-detail/29300-Dixon-St-Apt-311_Hayward_CA_94544_M29183-89431,hayward,CA,29300 dixon st apt 311,94544,2.0,2.0,756.0,1.53,420000.0,condo,640.0,556.0,2 ,1984.0,841900.0,495000.0,562.0,alameda,-
/realestateandhomes-detail/21062-Gary-Dr-Apt-221_Hayward_CA_94546_M27523-84178,hayward,CA,21062 gary dr apt 221,94546,2.0,2.0,1056.0,3.11,570000.0,condo,569.0,540.0,,1980.0,599000.0,604500.0,522.0,-,-
/realestateandhomes-detail/29552-Chance-St_Hayward_CA_94544_M11252-93118,hayward,CA,29552 chance st,94544,3.0,2.0,1154.0,1154.0,899000.0,single family,,779.0,2 ,1988.0,842000.0,802500.0,629.0,-,intero real estate services
/realestateandhomes-detail/30518-Prestwick-Ave_Hayward_CA_94544_M29274-45055,hayward,CA,30518 prestwick ave,94544,3.0,2.0,2020.0,7480.0,998888.0,single family,,494.0,2 ,1955.0,867000.0,822500.0,647.0,-,-
/realestateandhomes-detail/2652-Darwin-St_Hayward_CA_94545_M28242-96075,hayward,CA,2652 darwin st,94545,3.0,2.0,1281.0,5001.0,829000.0,single family,,647.0,1 ,1956.0,850000.0,842500.0,661.0,alameda,-
/realestateandhomes-detail/24247-Machado-Ct_Hayward_CA_94541_M29349-12765,hayward,CA,24247 machado ct,94541,4.0,2.5,2062.0,8173.0,1198989.0,single family,58.0,581.0,2 ,1984.0,,,,hayward (510) 784-2600,-
/realestateandhomes-detail/24410-Calaveras-Rd_Hayward_CA_94545_M15749-92619,hayward,CA,24410 calaveras rd,94545,4.0,3.0,2249.0,5500.0,1150000.0,single family,,511.0,2 ,1979.0,998000.0,922500.0,613.0,-,berkshire hathaway homeservices drysdale properties
/realestateandhomes-detail/2509-Tahoe-Ave_Hayward_CA_94545_M28591-39731,hayward,CA,2509 tahoe ave,94545,4.0,2.0,1672.0,6800.0,968000.0,single family,,579.0,2 ,1965.0,850000.0,842500.0,661.0,hayward unified,intero real estate services
/realestateandhomes-detail/25824-Scripps-St_Hayward_CA_94545_M20518-10353,hayward,CA,25824 scripps st,94545,3.0,2.0,1359.0,5734.0,749950.0,single family,,552.0,2 ,1959.0,868994.0,945000.0,624.0,-,fohl realty & investments
/realestateandhomes-detail/30021-Mountain-View-Dr_Hayward_CA_94544_M11785-16280,hayward,CA,30021 mountain view dr,94544,4.0,3.0,2734.0,3609.0,1698000.0,single family,141.0,621.0,2 ,2018.0,841900.0,495000.0,562.0,hayward unified,-
/realestateandhomes-detail/27753-LA-Porte-Ave_Hayward_CA_94545_M28042-84264,hayward,CA,27753 la porte ave,94545,3.0,2.0,1000.0,5000.0,838000.0,single family,,838.0,1 ,1955.0,850000.0,842500.0,661.0,hayward (510) 784-2600,-
/realestateandhomes-detail/3450-Saddle-Dr_Hayward_CA_94541_M29854-08117,hayward,CA,3450 saddle dr,94541,3.0,2.0,1318.0,6120.0,850000.0,single family,,645.0,,1962.0,,,,hayward (510) 784-2600,intero real estate services
/realestateandhomes-detail/362-Jerilynn-Ln_Hayward_CA_94541_M14421-39534,hayward,CA,362 jerilynn ln,94541,3.0,2.0,1149.0,5100.0,875000.0,single family,,762.0,,1951.0,796944.0,815500.0,553.0,-,-
/realestateandhomes-detail/21062-Gary-Dr-Apt-314_Hayward_CA_94546_M27039-01187,hayward,CA,21062 gary dr apt 314,94546,3.0,2.0,1218.0,1218.0,529000.0,condo,569.0,434.0,1 ,1980.0,599000.0,604500.0,522.0,-,-
/realestateandhomes-detail/655-Foster-Ct-Apt-1_Hayward_CA_94544_M25547-88779,hayward,CA,655 foster ct apt 1,94544,2.0,1.5,1125.0,1.51,550000.0,townhome,611.0,489.0,,1981.0,849900.0,600000.0,584.0,-,corcoran global living
/realestateandhomes-detail/24349-Michelson-St_Hayward_CA_94545_M19230-56522,hayward,CA,24349 michelson st,94545,4.0,2.5,1723.0,4809.0,980000.0,single family,,569.0,,1991.0,998000.0,922500.0,613.0,hayward unified,-
/realestateandhomes-detail/656-Foster-Ct-Apt-1_Hayward_CA_94544_M25368-26594,hayward,CA,656 foster ct apt 1,94544,3.0,1.5,1175.0,1.51,558000.0,townhome,612.0,475.0,1 ,1981.0,849900.0,600000.0,584.0,-,-
/realestateandhomes-detail/26937-Hayward-Blvd-Apt-105_Hayward_CA_94542_M14578-51240,hayward,CA,26937 hayward blvd apt 105,94542,2.0,2.0,1189.0,1.21,450000.0,condo,481.0,378.0,2 ,1982.0,1283000.0,1290000.0,563.0,-,-
/realestateandhomes-detail/1970-Barton-Way_Hayward_CA_94545_M16514-25067,hayward,CA,1970 barton way,94545,4.0,2.5,1751.0,3500.0,1029800.0,single family,,588.0,2 ,1992.0,998000.0,922500.0,613.0,hayward unified,redfin
/realestateandhomes-detail/665-Dartmore-Ln-Apt-155_Hayward_CA_94544_M21462-01164,hayward,CA,665 dartmore ln apt 155,94544,2.0,2.0,906.0,6725.0,549950.0,condo,470.0,607.0,,1988.0,841900.0,495000.0,562.0,hayward (510) 784-2600,legacy real estate & assoc
/realestateandhomes-detail/721-Garin-Ave_Hayward_CA_94544_M15380-47549,hayward,CA,721 garin ave,94544,3.0,2.0,1430.0,6156.0,749888.0,single family,,524.0,2 ,1959.0,841900.0,495000.0,562.0,-,-
/realestateandhomes-detail/24633-Waterson-Ct_Hayward_CA_94544_M22910-57704,hayward,CA,24633 waterson ct,94544,3.0,2.0,1393.0,5002.0,835000.0,single family,,599.0,1 ,1950.0,748475.0,834444.0,692.0,-,-
/realestateandhomes-detail/314-Toscana-Way_Hayward_CA_94545_M25576-27134,hayward,CA,314 toscana way,94545,3.0,2.5,1998.0,2626.0,899000.0,single family,160.0,450.0,2 ,2009.0,998000.0,922500.0,613.0,-,-
/realestateandhomes-detail/22577-Cisneros-Dr_Hayward_CA_94541_M26904-84041,hayward,CA,22577 cisneros dr,94541,4.0,2.0,2088.0,7825.0,1145000.0,single family,105.0,548.0,3 ,2002.0,,,,-,-
/realestateandhomes-detail/3066-Chronicle-Ave_Hayward_CA_94542_M15089-42847,hayward,CA,3066 chronicle ave,94542,4.0,3.0,2846.0,6056.0,1500000.0,single family,,527.0,2 ,1991.0,1283000.0,1290000.0,563.0,-,-
/realestateandhomes-detail/24839-Diadon-Dr_Hayward_CA_94544_M22280-40995,hayward,CA,24839 diadon dr,94544,4.0,2.0,1499.0,5580.0,975000.0,single family,,650.0,,1950.0,748475.0,834444.0,692.0,hayward unified,-
/realestateandhomes-detail/109-Sunswept-Ct_Hayward_CA_94544_M99550-25284,hayward,CA,109 sunswept ct,94544,3.0,3.0,1594.0,7939.0,889500.0,condo,422.0,558.0,,2019.0,796944.0,815500.0,553.0,-,-
/realestateandhomes-detail/25930-Kay-Ave-Apt-301_Hayward_CA_94545_M22299-78824,hayward,CA,25930 kay ave apt 301,94545,2.0,1.5,1152.0,2.08,539500.0,condo,517.0,468.0,1 ,1982.0,868994.0,945000.0,624.0,hayward (510) 784-2600,century 21 real estate alliance
/realestateandhomes-detail/22135-Sevilla-Rd-Apt-32_Hayward_CA_94541_M27153-41831,hayward,CA,22135 sevilla rd apt 32,94541,2.0,2.0,1163.0,4.31,609900.0,condo,458.0,524.0,1 ,1982.0,599000.0,604500.0,522.0,-,legacy real estate & assoc.
/realestateandhomes-detail/871-Folsom-Ave_Hayward_CA_94544_M10909-33919,hayward,CA,871 folsom ave,94544,4.0,3.0,2111.0,7375.0,1298888.0,single family,,615.0,2 ,1947.0,842000.0,802500.0,629.0,-,-
/realestateandhomes-detail/22566-Norwood-Dr_Hayward_CA_94541_M23391-49936,hayward,CA,22566 norwood dr,94541,3.0,3.0,1759.0,7500.0,1099000.0,single family,,625.0,2 ,1953.0,675000.0,718500.0,548.0,-,-
/realestateandhomes-detail/390-Falgren-Ave_Hayward_CA_94541_M24394-24793,hayward,CA,390 falgren ave,94541,3.0,2.0,1175.0,5044.0,850000.0,single family,,723.0,2 ,1957.0,,,,alameda,-
/realestateandhomes-detail/32896-Pulaski-Dr_Hayward_CA_94544_M29475-68664,hayward,CA,32896 pulaski dr,94544,3.0,2.0,1527.0,8900.0,915000.0,single family,,599.0,1 ,1951.0,867000.0,822500.0,647.0,-,compass
/realestateandhomes-detail/27587-Del-Norte-Ct_Hayward_CA_94545_M28132-65356,hayward,CA,27587 del norte ct,94545,2.0,1.5,988.0,912.0,575000.0,townhome,268.0,582.0,,1970.0,850000.0,842500.0,661.0,-,-
/realestateandhomes-detail/27495-Ponderosa-Ct_Hayward_CA_94545_M28872-87838,hayward,CA,27495 ponderosa ct,94545,2.0,1.5,988.0,912.0,598888.0,townhome,268.0,606.0,,1970.0,850000.0,842500.0,661.0,-,-
/realestateandhomes-detail/2098-Depot-Rd_Hayward_CA_94545_M15797-25393,hayward,CA,2098 depot rd,94545,3.0,2.0,1244.0,5040.0,968000.0,single family,,778.0,2 ,1961.0,998000.0,922500.0,613.0,hayward unified,compass
/realestateandhomes-detail/27553-Orlando-Ave_Hayward_CA_94545_M26947-59659,hayward,CA,27553 orlando ave,94545,3.0,2.0,1119.0,5400.0,799900.0,single family,,715.0,,,850000.0,842500.0,661.0,-,-
/realestateandhomes-detail/1729-Osage-Ct_Hayward_CA_94545_M28960-70280,hayward,CA,1729 osage ct,94545,4.0,3.0,2314.0,0.28,929000.0,single family,,401.0,2 ,1965.0,850000.0,842500.0,661.0,-,-
/realestateandhomes-detail/29053-Stratford-Rd_Hayward_CA_94544_M10943-62386,hayward,CA,29053 stratford rd,94544,4.0,2.5,1792.0,4375.0,1199000.0,single family,,669.0,2 ,1994.0,842000.0,802500.0,629.0,hayward (510) 784-2600,compass
/realestateandhomes-detail/28002-Hesse-Dr_Hayward_CA_94545_M28748-28693,hayward,CA,28002 hesse dr,94545,3.0,2.0,1320.0,5500.0,799000.0,single family,,605.0,,1963.0,850000.0,842500.0,661.0,-,corcoran global living
/realestateandhomes-detail/30674-Prestwick-Ave_Hayward_CA_94544_M28852-60008,hayward,CA,30674 prestwick ave,94544,3.0,2.0,1419.0,6600.0,995000.0,single family,,701.0,2 ,1955.0,867000.0,822500.0,647.0,-,-
/realestateandhomes-detail/22631-Myrtle-Cir_Hayward_CA_94541_M10532-83331,hayward,CA,22631 myrtle cir,94541,4.0,2.5,1607.0,1858.0,975000.0,single family,120.0,607.0,2 ,2016.0,,,,-,-
/realestateandhomes-detail/26801-Calaroga-Ave_Hayward_CA_94545_M27201-00500,hayward,CA,26801 calaroga ave,94545,3.0,2.0,1119.0,5777.0,788900.0,single family,,705.0,2 ,1956.0,868994.0,945000.0,624.0,-,-
/realestateandhomes-detail/24995-Kay-Ave_Hayward_CA_94545_M21422-17530,hayward,CA,24995 kay ave,94545,3.0,2.0,1040.0,5600.0,788900.0,single family,,759.0,2 ,1959.0,868994.0,945000.0,624.0,-,-
/realestateandhomes-detail/2427-Oliver-Dr_Hayward_CA_94545_M27895-64216,hayward,CA,2427 oliver dr,94545,4.0,2.5,1656.0,1200.0,725000.0,townhome,268.0,438.0,,1970.0,850000.0,842500.0,661.0,-,-
/realestateandhomes-detail/21109-Gary-Dr-Apt-122_Hayward_CA_94546_M27455-27245,hayward,CA,21109 gary dr apt 122,94546,2.0,1.5,1063.0,9068.0,570000.0,condo,546.0,536.0,,1981.0,599000.0,604500.0,522.0,-,-
/realestateandhomes-detail/25022-Panitz-St_Hayward_CA_94541_M11008-20766,hayward,CA,25022 panitz st,94541,3.0,2.0,1075.0,5115.0,845000.0,single family,,786.0,,1954.0,,,,-,-
/realestateandhomes-detail/740-City-Walk-Pl-Apt-2_Hayward_CA_94541_M12978-74021,hayward,CA,740 city walk pl apt 2,94541,3.0,2.5,1361.0,3.44,735000.0,condo,300.0,540.0,2 ,2001.0,745000.0,800000.0,533.0,hayward unified,-
/realestateandhomes-detail/25177-Meredith-Ct_Hayward_CA_94545_M21537-69972,hayward,CA,25177 meredith ct,94545,3.0,2.0,1503.0,5544.0,989000.0,single family,,658.0,2 ,1959.0,868994.0,945000.0,624.0,hayward (510) 784-2600,-
/realestateandhomes-detail/25122-Angelina-Ln-18_Hayward_CA_94544_M10757-93490,hayward,CA,25122 angelina ln unit 18,94544,2.0,2.5,1274.0,1.5,699000.0,condo,429.0,549.0,2 ,2002.0,913000.0,880000.0,552.0,-,-
/realestateandhomes-detail/22132-Cynthia-Ct_Hayward_CA_94541_M28694-73769,hayward,CA,22132 cynthia ct,94541,4.0,3.0,2496.0,7200.0,1399900.0,single family,,561.0,2 ,1989.0,,,,-,-
/realestateandhomes-detail/2524-Jacobs-St_Hayward_CA_94541_M28155-12685,hayward,CA,2524 jacobs st,94541,3.0,2.0,1192.0,6100.0,849000.0,single family,,712.0,2 ,1953.0,,,,-,compass
/realestateandhomes-detail/27713-Melbourne-Ave_Hayward_CA_94545_M27493-16998,hayward,CA,27713 melbourne ave,94545,3.0,2.0,1000.0,5500.0,925000.0,single family,,925.0,1 ,1955.0,850000.0,842500.0,661.0,-,-
/realestateandhomes-detail/23840-Clayton-St_Hayward_CA_94541_M10780-14009,hayward,CA,23840 clayton st,94541,4.0,2.0,1502.0,6039.0,899888.0,single family,,599.0,2 ,1959.0,,,,-,-
/realestateandhomes-detail/23034-Lakeridge-Ave_Hayward_CA_94541_M28691-01110,hayward,CA,23034 lakeridge ave,94541,4.0,2.5,2231.0,9807.0,1195000.0,single family,,536.0,3 ,2000.0,,,,-,coldwell banker realty
/realestateandhomes-detail/1956-Depot-Rd_Hayward_CA_94545_M15689-18270,hayward,CA,1956 depot rd,94545,3.0,2.0,1199.0,5130.0,880000.0,single family,,734.0,2 ,1960.0,998000.0,922500.0,613.0,hayward unified,-
/realestateandhomes-detail/588-Paradise-Blvd_Hayward_CA_94541_M25352-72797,hayward,CA,588 paradise blvd,94541,3.0,2.0,1146.0,6050.0,770000.0,single family,,672.0,,1942.0,699888.0,,612.0,-,-
/realestateandhomes-detail/2371-Arf-Ave_Hayward_CA_94545_M28464-32045,hayward,CA,2371 arf ave,94545,4.0,2.5,1474.0,1100.0,699000.0,townhome,268.0,474.0,,1970.0,850000.0,842500.0,661.0,-,-
/realestateandhomes-detail/803-Climbing-Rose-Ct_Hayward_CA_94544_M29086-78489,hayward,CA,803 climbing rose ct,94544,4.0,2.0,1312.0,1242.0,640000.0,townhome,490.0,488.0,,1980.0,842000.0,802500.0,629.0,-,-
/realestateandhomes-detail/2473-Lancaster-Ct_Hayward_CA_94542_M29855-19914,hayward,CA,2473 lancaster ct,94542,5.0,3.0,2452.0,0.25,1595000.0,single family,31.0,650.0,2 ,1958.0,1283000.0,1290000.0,563.0,-,-
/realestateandhomes-detail/3244-Guillermo-Pl_Hayward_CA_94542_M14675-03119,hayward,CA,3244 guillermo pl,94542,2.0,2.5,1659.0,2.53,799000.0,townhome,365.0,482.0,2 ,1983.0,1283000.0,1290000.0,563.0,-,-
/realestateandhomes-detail/28839-Bay-Heights-Rd_Hayward_CA_94542_M27517-11985,hayward,CA,28839 bay heights rd,94542,4.0,3.0,2669.0,9158.0,1688000.0,single family,164.0,632.0,3 ,2000.0,1283000.0,1290000.0,563.0,hayward unified,-
/realestateandhomes-detail/24165-Dawson-Ct_Hayward_CA_94541_M29087-14807,hayward,CA,24165 dawson ct,94541,4.0,3.0,2710.0,0.23,1799990.0,single family,,664.0,2 ,2004.0,,,,alameda,-
/realestateandhomes-detail/28120-Riggs-Ct_Hayward_CA_94542_M15156-87983,hayward,CA,28120 riggs ct,94542,3.0,2.5,2168.0,7553.0,949950.0,single family,95.0,438.0,2 ,1986.0,1283000.0,1290000.0,563.0,-,fohl realty & investments
/realestateandhomes-detail/1576-Glenn-St_Hayward_CA_94545_M10552-58426,hayward,CA,1576 glenn st,94545,4.0,3.0,2413.0,3001.0,1270000.0,single family,125.0,526.0,2 ,2015.0,998000.0,922500.0,613.0,alameda,-
/realestateandhomes-detail/23394-Klamath-Rd_Hayward_CA_94541_M15069-45008,hayward,CA,23394 w klamath rd,94541,4.0,2.0,1717.0,6560.0,975000.0,single family,,568.0,2 ,1951.0,839000.0,860000.0,588.0,alameda,-
/realestateandhomes-detail/1209-Sandy-Bridges-Ln_Hayward_CA_94541_M26166-61615,hayward,CA,1209 sandy bridges ln,94541,2.0,2.5,1532.0,1850.0,715000.0,townhome,250.0,467.0,2 ,1988.0,699888.0,,612.0,-,-
/realestateandhomes-detail/20903-Locust-St-Apt-B_Hayward_CA_94541_M25629-98658,hayward,CA,20903 locust st apt b,94541,2.0,1.5,1355.0,1355.0,599000.0,condo,300.0,442.0,1 ,1980.0,,,,-,-
/realestateandhomes-detail/27530-Bahama-Ave_Hayward_CA_94545_M28253-39521,hayward,CA,27530 bahama ave,94545,3.0,2.0,1128.0,5301.0,849000.0,single family,,753.0,2 ,1957.0,850000.0,842500.0,661.0,alameda,-
/realestateandhomes-detail/17990-Azalea-Rd_Hayward_CA_94541_M28397-73761,hayward,CA,17990 azalea rd,94541,3.0,2.5,1332.0,1006.0,650000.0,townhome,430.0,488.0,2 ,1973.0,,,,hayward unified,-
/realestateandhomes-detail/23066-Henry-Ln_Hayward_CA_94541_M23398-95255,hayward,CA,23066 henry ln,94541,4.0,2.5,2242.0,8284.0,1249888.0,single family,,557.0,2 ,1993.0,,,,hayward (510) 784-2600,-
/realestateandhomes-detail/24985-Calaroga-Ave_Hayward_CA_94545_M19239-13639,hayward,CA,24985 calaroga ave,94545,3.0,2.0,1431.0,7440.0,749000.0,single family,,523.0,2 ,1960.0,868994.0,945000.0,624.0,hayward (510) 784-2600,-
/realestateandhomes-detail/1224-Linfield-Ln_Hayward_CA_94545_M26787-35303,hayward,CA,1224 linfield ln,94545,4.0,2.0,1335.0,5005.0,898888.0,single family,,673.0,2 ,1956.0,868994.0,945000.0,624.0,-,berkshire hathaway homeservices drysdale properties
/realestateandhomes-detail/27963-Ormond-Ave_Hayward_CA_94544_M10357-05792,hayward,CA,27963 ormond ave,94544,3.0,2.0,1000.0,5000.0,749000.0,single family,,749.0,1 ,1954.0,842000.0,802500.0,629.0,-,-
/realestateandhomes-detail/24091-Madeiros-Ave_Hayward_CA_94541_M10857-28059,hayward,CA,24091 madeiros ave,94541,5.0,2.5,2782.0,0.44,1250000.0,single family,,449.0,,1995.0,,,,-,-
/realestateandhomes-detail/20961-Montgomery-Ave_Hayward_CA_94541_M25321-79724,hayward,CA,20961 montgomery ave,94541,2.0,1.5,1057.0,8000.0,700000.0,single family,,662.0,1 ,1939.0,,,,-,better homes and gardens real estate reliance partners
/realestateandhomes-detail/27426-Capri-Ave_Hayward_CA_94545_M11590-07454,hayward,CA,27426 capri ave,94545,3.0,2.0,1000.0,5000.0,800000.0,single family,,800.0,1 ,1957.0,850000.0,842500.0,661.0,-,-
/realestateandhomes-detail/29434-Chesterfield-Ct_Hayward_CA_94544_M27338-24332,hayward,CA,29434 chesterfield ct,94544,4.0,2.5,2005.0,5196.0,1225000.0,single family,45.0,611.0,2 ,2000.0,842000.0,802500.0,629.0,hayward unified,-
/realestateandhomes-detail/382-Saint-Andrews-St_Hayward_CA_94544_M29043-40171,hayward,CA,382 saint andrews st,94544,3.0,2.0,2014.0,5998.0,1025000.0,single family,,509.0,2 ,1955.0,867000.0,822500.0,647.0,alameda,-
/realestateandhomes-detail/659-Gleneagle-Ave_Hayward_CA_94544_M15239-98288,hayward,CA,659 gleneagle ave,94544,3.0,2.0,1408.0,5600.0,999999.0,single family,,710.0,2 ,1958.0,841900.0,495000.0,562.0,hayward unified,-
/realestateandhomes-detail/25912-Hayward-Blvd-Apt-314_Hayward_CA_94542_M14960-33758,hayward,CA,25912 hayward blvd apt 314,94542,2.0,2.0,1203.0,4.39,599000.0,condo,561.0,498.0,2 ,1983.0,1283000.0,1290000.0,563.0,hayward (510) 784-2600,compass
/realestateandhomes-detail/24880-Townsend-Ave_Hayward_CA_94544_M22645-24353,hayward,CA,24880 townsend ave,94544,3.0,2.0,1464.0,5040.0,899000.0,single family,,614.0,2 ,1956.0,796944.0,815500.0,553.0,hayward (510) 784-2600,-
/realestateandhomes-detail/28353-Cubberley-Ct_Hayward_CA_94545_M28172-52812,hayward,CA,28353 cubberley ct,94545,4.0,3.0,2183.0,6050.0,1299950.0,single family,,595.0,2 ,1965.0,850000.0,842500.0,661.0,-,berkshire hathaway homeservices drysdale properties
/realestateandhomes-detail/2665-Warwick-Pl_Hayward_CA_94542_M10506-23542,hayward,CA,2665 warwick pl,94542,4.0,3.0,1921.0,9100.0,1198800.0,single family,35.0,624.0,2 ,1957.0,1283000.0,1290000.0,563.0,hayward (510) 784-2600,-
/realestateandhomes-detail/960-Longwood-Ave_Hayward_CA_94541_M15045-59987,hayward,CA,960 longwood ave,94541,4.0,3.0,1906.0,5898.0,900000.0,single family,,472.0,1 ,1951.0,839000.0,860000.0,588.0,alameda,-
/realestateandhomes-detail/26631-Greta-Ln_Hayward_CA_94544_M94309-51949,hayward,CA,26631 greta ln,94544,3.0,2.5,1735.0,6475.0,858887.0,condo,388.0,495.0,2 ,2020.0,841900.0,495000.0,562.0,-,-
/realestateandhomes-detail/27805-Tampa-Ave_Hayward_CA_94544_M10096-19632,hayward,CA,27805 tampa ave,94544,3.0,2.0,1000.0,5000.0,799888.0,single family,,800.0,1 ,1954.0,842000.0,802500.0,629.0,-,-
/realestateandhomes-detail/199-Harris-Rd-Apt-7_Hayward_CA_94544_M25750-24185,hayward,CA,199 harris rd apt 7,94544,2.0,1.5,997.0,0.83,449999.0,townhome,200.0,451.0,,1987.0,849900.0,600000.0,584.0,-,compass
/realestateandhomes-detail/276-Ontario-Pl_Hayward_CA_94544_M10057-40826,hayward,CA,276 ontario pl,94544,3.0,2.0,1571.0,5280.0,950000.0,single family,,605.0,,1951.0,867000.0,822500.0,647.0,-,fohl realty & investments
/realestateandhomes-detail/3608-LA-Mesa-Dr_Hayward_CA_94542_M14882-97515,hayward,CA,3608 la mesa dr,94542,3.0,2.5,2228.0,8364.0,1300000.0,single family,,583.0,3 ,1973.0,1283000.0,1290000.0,563.0,hayward (510) 784-2600,-
/realestateandhomes-detail/450-Craven-Ct_Hayward_CA_94541_M12637-79167,hayward,CA,450 craven ct,94541,2.0,1.5,900.0,1000.0,420000.0,townhome,425.0,467.0,1 ,1962.0,796944.0,815500.0,553.0,hayward unified,-
/realestateandhomes-detail/24828-Canyon-View-Ct_Hayward_CA_94541_M23577-63741,hayward,CA,24828 canyon view ct,94541,4.0,3.0,2332.0,1.22,1699000.0,single family,,729.0,2 ,1959.0,913000.0,880000.0,552.0,-,-
